LA150ST18,130,18+18,18,18,8940,18,1610,10550,14899,"Exchange window after primary warranty is against old battery/scrap value; scrap value is variable"
LA150ST24_135AH,135,24+24,24,24,9410,18,1690,11100,15699,"Exchange window after primary warranty is against old battery/scrap value; scrap value is variable"
LA150ST24_150AH,150,24+24,24,24,9830,18,1770,11600,16399,"Exchange window after primary warranty is against old battery/scrap value; scrap value is variable"
LA150ST36,180,36+24,36,24,11440,18,2060,13500,19299,"Exchange window after primary warranty is against old battery/scrap value; scrap value is variable"
